planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
train13189,288.326,1.7299165875073044e+30,605259000.0,5298.0,5.232252627430531e+26,3.7684952,0.045247122243966535,4.6194735191336385
train13190,1435.44,1.829337081042207e+30,918324000.0,5732.0,5.11962623782791e+25,36.8601,0.2108334504122056,18.09837499437358
train13191,1393.83,2.067946265525973e+30,730485000.0,5865.0,1.006309440175649e+28,47.3126192,0.25939902629910894,146.01298882206962
train13192,112.467,1.5310756004374993e+30,507861000.0,4880.0,4.643390793254699e+25,6.67202,0.06357812304075795,10.170510106841244
train13193,72.2,1.7299165875073044e+30,584388000.0,5213.0,5.1248386238780977e+26,12.6475,0.10142587834306654,7.5270527658990325
train13194,428.976,1.7696847849212654e+30,681786000.0,5241.0,8.52260592858507e+25,2.4997,0.03467590704818768,6.6014609638822614
train13195,1162.91,1.7299165875073044e+30,591345000.0,5603.0,6.452665331374719e+25,9.803224,0.08558380731685106,9.01158066844353
train13196,1153.13,2.067946265525973e+30,723528000.0,5913.0,8.54812764701113e+25,2.82019241,0.03958246537395401,7.688113035747808
train13197,829.343,2.843426115098213e+30,1203561000.0,6675.0,2.6873636980144708e+26,25.96200249,0.19333480219782298,4.991374565698078
train13198,266.864,2.5650487332004857e+30,967022999.9999999,6570.0,7.021801231117437e+26,11.54182,0.10881414046757551,4.003566636094153
train13199,1878.31,2.9030784112191546e+30,1572281999.9999998,6360.0,4.285011097189026e+26,5.33408384,0.0677844502368308,4.798963047142973
train13200,113.825,2.6247010293214275e+30,918324000.0,6394.0,4.096103391913957e+26,52.97818,0.30285069028726486,6.495911126919759
train13201,403.513,1.5509596991444798e+30,514818000.0,4870.0,1.125105622539856e+28,5.06416,0.05313031381268182,153.26243261225932
train13202,302.448,2.028178068112012e+30,834840000.0,5650.0,4.645106735773235e+25,2.49979,0.03628899793558358,18.769562858155705
train13203,403.964,1.988409870698051e+30,674829000.0,5704.0,4.7326785229136615e+26,8.269648,0.08003818845798585,12.55541466253609
train13204,381.773,2.3264395487167196e+30,869625000.0,6179.0,1.9028841191794933e+25,70.9674603,0.3535146075979542,12.739473772766388
train13205,1213.71,2.3662077461306806e+30,890496000.0,6217.0,8.044529793368785e+26,22.70816791,0.1663194165436741,6.546855725576324
train13206,750.04,2.5451646344935054e+30,1008765000.0,6388.0,5.445554941460409e+25,13.28535633,0.11920414647987367,7.6225502773504
train13207,138.671,1.829337081042207e+30,681786000.0,5477.0,6.95731591911072e+25,2.369172,0.03382981096802469,9.147764693617768
train13208,115.461,1.3918869094886355e+30,500904000.0,4503.0,1.350472676996681e+26,2.1748,0.02917100985849794,5.289105859227858
train13209,628.257,2.1275985616469148e+30,709614000.0,5777.0,1.288843713873336e+28,1.592851,0.027303433343587022,171.73596882208813
train13210,1098.45,2.1275985616469148e+30,626130000.0,5986.0,4.159336313370609e+25,40.714955,0.23692076871251885,8.851311258692812
train13211,1159.3,1.829337081042207e+30,619173000.0,5507.0,3.89614609471775e+25,21.8635301,0.14883852816763388,9.556887031233508
train13212,282.563,1.8889893771631484e+30,667872000.0,5495.0,1.3785131447435047e+27,10.85409089,0.09432121913216508,18.128318906973703
train13213,1492.48,2.1474826603538953e+30,772227000.0000001,5890.0,2.9992414952438465e+27,3.68992629,0.047950405052122176,32.294232449905685
train13214,1020.72,2.3264395487167196e+30,904410000.0,6174.0,2.8023145589358902e+25,13.4845,0.11683987582986366,15.874392849997976
train13215,181.746,1.7696847849212654e+30,598302000.0,5413.0,4.8028434790331084e+26,22.8827,0.15174256277699813,9.399432133592015
train13216,466.433,3.082035299581979e+30,1377486000.0,6430.0,5.895252605851407e+26,3.916243,0.05627682076359927,3.691041724905576
train13217,400.331,2.2469031538887973e+30,758313000.0,5846.0,3.084914577183806e+25,16.254611,0.13081265772320916,3.0676181960887856
train13218,342.14,2.1673667590608758e+30,737442000.0,5943.0,4.953573596086363e+26,3.1743516,0.043506226810218894,6.325386049793655
train13219,384.757,1.1930459224188305e+30,431334000.0,4880.0,1.0095470328338856e+26,13.98179,0.09580720439358499,9.38167152048941
train13220,336.267,2.6843533254423687e+30,1064421000.0,6255.0,2.5653222228446e+26,5.857487,0.0702896497978029,13.666474541936738
train13221,973.989,1.789568883628246e+30,563517000.0,5177.0,5.041992413609873e+25,15.943,0.11970164029213018,7.268306105445586
train13222,731.274,2.2866713513027586e+30,911367000.0,6054.0,4.494715864115611e+25,20.09838,0.15158138933992193,6.8191939757010465
train13223,1976.05,2.2071349564748368e+30,793097999.9999999,5993.0,2.211636970053364e+25,22.0459018,0.15933045869215035,4.27450773406087
train13224,974.124,2.067946265525973e+30,772227000.0000001,5865.0,8.081714906033395e+27,13.72465129,0.1136714046893182,85.57680554502076
train13225,105.166,1.789568883628246e+30,633087000.0,5617.0,3.9762454698463426e+26,1.36002854,0.02319630189094663,6.761913486488979
train13226,336.267,2.6843533254423687e+30,1064421000.0,6255.0,3.636606922534775e+26,5.857487,0.0702896497978029,5.864020648920121
train13227,555.134,2.2071349564748368e+30,730485000.0,6010.0,2.5578371738044355e+26,1.36665436,0.024956634666859597,9.122864143129567
train13228,176.051,1.94864167328409e+30,660915000.0,5791.0,6.312776648102645e+25,14.871387,0.11756613563885439,9.64251466414186
train13229,1267.67,2.2071349564748368e+30,786140999.9999999,6000.0,6.154504383824603e+25,3.8482,0.04976438609162637,11.070286971026464
train13230,935.456,2.4855123383725636e+30,1307916000.0,6002.0,5.830244368586542e+26,2.972086,0.043582969780866,3.8393843146880076
train13231,366.987,2.883194312512174e+30,1273131000.0,6532.0,5.579579572125847e+26,18.09547,0.1526892564788357,5.775982963756913
train13232,930.32,2.3264395487167196e+30,932238000.0,6169.0,4.311249100896661e+25,55.188023,0.29894944129041,8.79870808009973
train13233,179.943,1.789568883628246e+30,591345000.0,5413.0,4.15817446789813e+26,14.09189,0.11024686125428922,8.404714967748994
train13234,275.255,1.8094529823352264e+30,584388000.0,5620.0,6.82604753186824e+26,10.09489,0.08859055569431978,4.36505650574075
train13235,202.152,1.3521187120746747e+30,466119000.0,4508.0,6.0999467729328535e+25,2.29840551,0.029975054043332717,8.969905253174474
train13236,1769.14,2.1474826603538953e+30,779184000.0000001,5965.0,1.3653827713054167e+27,54.6495759,0.28918228406976915,15.467743530580895
train13237,1044.36,1.8492211797491874e+30,570474000.0,5251.0,3.212583496811411e+27,6.54628992,0.06685445829009383,20.448622776409668
train13238,1665.31,2.2071349564748368e+30,807012000.0,5913.0,1.442212167581991e+27,7.74809437,0.07934937222338419,24.50261716349166
train13239,525.997,2.465628239665583e+30,1008765000.0,5854.0,6.532936491037061e+26,14.749143,0.1264613034228167,8.637534798317324
train13240,434.684,1.5907278965584408e+30,480032999.99999994,4731.0,5.468479347020735e+25,9.653471,0.08237426659442419,4.991762287273365
train13241,420.042,1.411771008195616e+30,473076000.00000006,4445.0,5.544443391231114e+26,10.99469878,0.08633381010415678,11.340454324067279
train13242,302.955,1.5509596991444798e+30,500904000.0,4758.0,2.686490272495471e+25,28.51120525,0.16814391418339886,5.633318861166516
train13243,108.199,2.1872508577678563e+30,932238000.0,4962.28,3.8137543878491403e+25,12.4032,0.10825782412690449,9.111131555476717
train13244,1498.58,2.0082939694050315e+30,702657000.0,5796.0,6.829074975052856e+26,42.5215895,0.23923204499861908,5.513363716308201
train13245,323.265,2.3264395487167196e+30,1154862000.0,5603.0,2.3318163891734632e+25,3.9443715,0.051485673285054316,11.543969261525453
train13246,1266.34,2.5849328319074664e+30,1022679000.0,6383.0,3.908427760661023e+26,14.5539759,0.12733314118621342,3.949273031015496
train13247,141.731,1.5907278965584408e+30,528732000.0,4970.0,4.325593123662872e+25,8.199796,0.07388187842034571,6.0298673372386355
train13248,1030.11,1.9287575745771094e+30,640044000.0,5889.0,7.308053745419851e+26,47.0564003,0.2525276556493126,6.3046317528951406
train13249,841.496,1.9685257719910705e+30,751356000.0,5785.0,2.531304978966872e+25,5.66067294,0.06195785035328046,6.175037376766825
train13250,521.716,2.6247010293214275e+30,1092249000.0,6504.0,5.191756930924105e+26,12.409,0.11507696547047176,5.7600561046127305
train13251,197.989,2.0878303642329535e+30,674829000.0,5636.0,5.674525514260163e+25,8.2669928,0.08133310899457875,8.509639539311642
train13252,211.416,1.3322346133676942e+30,556560000.0,5750.0,5.991651138245216e+25,3.76483,0.041447125456980184,10.29906336602902
train13253,451.242,2.3662077461306806e+30,1363572000.0,5877.0,4.312586896163548e+25,12.14680004,0.10959636322550946,10.97620520077646
train13254,320.07,1.9685257719910705e+30,681786000.0,6004.0,4.661999067896488e+25,23.228555,0.15880558136847867,11.435369977705387
train13255,185.506,2.028178068112012e+30,758313000.0,5706.0,1.4683702263507328e+26,45.2946,0.25034384074959964,12.106018796457356
train13256,527.321,1.5708437978514603e+30,619173000.0,5232.0,4.034382004457904e+26,12.759712,0.09879664108080115,5.705045292106855
train13257,918.21,1.749800686214285e+30,584388000.0,5355.0,3.6564144357418536e+25,3.72873109,0.04509975345524754,10.884423214689015
train13258,802.163,2.0878303642329535e+30,751356000.0,5948.0,3.0683013864786965e+25,9.91723428,0.09182537615490272,15.588775738214636
train13259,114.293,1.988409870698051e+30,758313000.0,5725.0,9.292204592429291e+26,16.9841,0.1293205649684424,6.781725022378421
train13260,1368.83,3.002498904754057e+30,1287045000.0,6826.0,5.810563975351966e+25,4.13962966,0.05789031021950234,10.316990038231948
train13261,341.263,3.280876286651784e+30,1342701000.0,7394.0,1.1773225787219797e+26,4.7869491,0.06569108306833675,17.658229288607917
train13262,1331.92,2.2071349564748368e+30,800054999.9999999,6092.0,1.7336822205407384e+26,19.79191978,0.14827644852300695,2.0732822160313713
train13263,1246.43,1.8492211797491874e+30,633087000.0,5595.0,7.10205104864276e+26,19.17891293,0.1368830086496679,6.345074676381424
train13264,760.708,2.067946265525973e+30,667872000.0,5789.0,5.0852001078321575e+26,7.75192492,0.07767061060849711,6.612341044916894
train13265,736.779,1.8094529823352264e+30,612216000.0,5416.0,5.548641653499983e+25,5.75322197,0.060896703725609916,5.586036735857952
train13266,355.54,1.789568883628246e+30,598302000.0,5568.0,1.310533701319478e+28,21.0267366,0.14395761861602485,254.6945003959413
train13267,1014.62,2.74400562156331e+30,1133991000.0,6541.0,5.5884267867687983e+26,7.31946363,0.08214575042076451,4.807456790245381
train13268,807.48,2.028178068112012e+30,716571000.0,5813.0,6.763323240101569e+25,8.5083244,0.08211112171932805,11.653417550225278
train13269,738.136,1.8492211797491874e+30,786140999.9999999,5532.0,5.700846771491477e+26,29.740451,0.18338560851588376,13.184744033074164
train13270,1082.16,2.1673667590608758e+30,786140999.9999999,6020.0,4.697332167482005e+27,40.0686727,0.23585841264250026,59.52696073293875
train13271,14.682,1.7299165875073044e+30,737442000.0,5664.0,1.9412427222739588e+25,27.59221,0.17060953912360732,8.41705379277632
train13272,324.683,4.096124333637985e+30,1238346000.0,6003.0,3.447548661548426e+26,3.32944,0.05552762560142509,6.23943957435561
train13273,635.009,1.6503801926793823e+30,542646000.0,5099.0,7.076017208496429e+26,10.37168453,0.087477856126999,9.531327558621847
train13274,1298.88,2.0878303642329535e+30,695700000.0,6088.0,1.6842653456928387e+26,27.320871,0.18045352135483303,3.8962223600566763
train13275,2063.41,2.2866713513027586e+30,834840000.0,6038.0,4.98967896637659e+25,4.12554687,0.05274640497272799,11.301995151259026
train13276,321.296,2.0878303642329535e+30,1189647000.0,5430.0,2.964820035501761e+25,35.747,0.21587154560348965,10.746008056768135
train13277,1335.64,1.94864167328409e+30,709614000.0,5542.0,4.487135152704749e+25,15.434,0.12051291468682648,14.885684387677687
train13278,1276.29,2.2667872525957778e+30,758313000.0,6310.0,6.461710102582529e+26,10.08740044,0.09545390334890641,6.09906416652909
train13279,495.358,1.9287575745771094e+30,653958000.0,5574.0,6.390354128290665e+26,17.790037,0.1320325608484747,3.083299998376773
train13280,246.61,1.7696847849212654e+30,556560000.0,5260.0,3.584261191593339e+25,24.3078946,0.15797952354812492,9.687023294876889
train13281,414.537,1.7696847849212654e+30,612216000.0,5137.0,5.4959281151982085e+26,2.2252577,0.03208899471321151,17.157828436444508
train13282,527.956,2.0480621668189925e+30,1133991000.0,5979.0,6.920420777168679e+26,16.21865,0.1266469622284537,4.819401242986415
train13283,233.22,2.8633102138051935e+30,1530540000.0000002,6212.0,6.062314047867771e+25,4.7947813,0.06284527057777166,8.134565271261586
train13284,300.874,1.372002810781655e+30,445248000.0,4925.0,1.726526668190574e+26,18.16406,0.11950815725748161,5.487214692448425
train13285,406.254,1.749800686214285e+30,640044000.0,5528.0,5.727780811776573e+26,7.17256,0.06975621674406626,8.930829953552534
train13286,1394.22,1.9287575745771094e+30,667872000.0,5692.0,3.2233722825047086e+25,3.16789194,0.04179041832445012,11.740391599883452
train13287,889.608,1.710032488800324e+30,647001000.0,5297.0,5.183250274560791e+27,6.057342,0.06184815966100512,41.764683464017395
train13288,764.889,1.8889893771631484e+30,695700000.0,5440.0,3.1778875620348746e+25,1.9000693,0.02951617410955569,15.399587968302212
train13289,992.852,1.8889893771631484e+30,800054999.9999999,5573.0,3.248644117040047e+25,18.68404933,0.13547560725408106,12.270097758812021
train13290,46.0851,8.351321456931814e+29,292194000.0,3514.0,1.9194088118147074e+25,1.977143,0.023089492402781905,12.379661619377249
train13291,858.77,1.7299165875073044e+30,702657000.0,5330.0,7.27775791786138e+26,42.42720032,0.22728733424412303,4.066163116129372
train13292,799.008,2.1275985616469148e+30,793097999.9999999,6087.0,6.921365066052925e+27,12.8345022,0.10973702432517309,52.65998859185142
train13293,1859.71,2.2270190551818173e+30,1196604000.0,5803.0,2.9591372845628565e+26,9.84564,0.0933701113367518,10.72828451712975
train13294,649.919,1.7299165875073044e+30,577431000.0,5460.0,5.217913033625818e+26,24.674612,0.15836013871151977,10.873428154708552
train13295,722.795,2.2866713513027586e+30,862668000.0,5972.0,3.606542039760063e+25,7.8914483,0.08127862069229304,7.994253711197681
train13296,1519.25,2.0480621668189925e+30,723528000.0,5839.0,2.573563577507982e+25,8.0472642,0.07937501419263182,8.531399611473114
train13297,232.75,1.5310756004374993e+30,452205000.0,4559.0,6.443296824110609e+26,2.453234,0.032630880507579306,10.387153992865189
train13298,1136.6,2.0480621668189925e+30,653958000.0,5926.0,7.404290559399356e+26,5.05675983,0.0582326464557092,5.590755868682753
train13299,1038.99,2.028178068112012e+30,730485000.0,6012.0,2.1384662055031603e+27,17.784129,0.13423353426781093,13.472663821993264
train13300,1001.68,1.7696847849212654e+30,591345000.0,5403.0,5.84948577854201e+25,6.53192704,0.06578549094281995,7.138835108599971
train13301,49.9605,1.94864167328409e+30,598302000.0,4700.0,7.340861884188371e+26,3.86814,0.0479052064141445,6.924081291182415
train13302,169.948,1.5509596991444798e+30,500904000.0,4859.0,2.994824829749407e+26,21.76129913,0.1404302431692298,4.325592418298082
train13303,278.514,2.425860042251622e+30,1022679000.0,6361.0,9.818577453051588e+25,5.026799,0.06136963278983355,4.629073141556717
train13304,1327.44,2.067946265525973e+30,723528000.0,5871.0,7.813447598025498e+26,10.00652995,0.09208156260876513,8.560644825325044
train13305,1042.27,1.710032488800324e+30,563517000.0,5215.0,7.997528808002023e+26,6.1799844,0.06268018997278414,10.78723145496498
train13306,972.274,2.3662077461306806e+30,897453000.0,6224.0,7.12954835814303e+26,13.71933369,0.1188621462377539,5.2496502027102405
train13307,1052.24,1.8889893771631484e+30,716571000.0,5617.0,4.296130536866915e+25,38.285489,0.2185596073861765,10.23465597405342
train13308,1113.65,1.710032488800324e+30,570474000.0,5327.0,4.377066820140151e+26,24.58721573,0.15737833731078632,6.556743147599168
train13309,527.321,1.5708437978514603e+30,619173000.0,5232.0,7.942299064505606e+25,12.759712,0.09879664108080115,12.20939265508145
train13310,1494.3,1.908873475870129e+30,598302000.0,5918.0,4.303447920744681e+25,4.44587994,0.05220372170043193,6.30355989540649
train13311,2006.48,2.1474826603538953e+30,765270000.0000001,5979.0,1.5241836842535228e+25,13.2274528,0.11231332896905998,7.990887484922353
train13312,330.916,1.94864167328409e+30,640044000.0,5484.0,2.746537945261083e+25,13.609878,0.11081981337318593,16.79390649912773
train13313,211.196,1.6901483900933434e+30,598302000.0,5150.0,2.093107519831766e+25,3.126089,0.039638124902803176,12.601024598287585
train13314,853.977,1.9287575745771094e+30,660915000.0,5710.0,5.659752961372613e+26,9.37891944,0.08616515684136672,9.738914137384565
train13315,1025.03,2.2071349564748368e+30,793097999.9999999,6028.0,4.588758573731733e+26,4.85386933,0.058095025646645114,6.743334714111391
train13316,132.345,2.306555450009739e+30,1217475000.0,5576.0,2.376857700956311e+25,11.8143,0.10667530517865853,7.243878614706322
train13317,588.867,1.4913074030235383e+30,493947000.0,4685.0,8.655988067912694e+25,16.79713874,0.11663167922349311,4.9317685944415794
