,planet_ID,planet_radius,planet_temp,log_H2O,log_CO2,log_CO,log_CH4,log_NH3
9339,train9340,0.2040744856655311,957.4084839997416,-8.210117042760064,-8.310318433400036,-4.897946426873921,-6.324108967452298,-4.8056881990133125
9340,train9341,0.1680402840267663,622.2788905348737,-5.225939496833741,-8.4025170516742,-3.0221212683543905,-6.7875551390993305,-6.653255387814255
9341,train9342,0.6172312004285948,913.8626519152468,-3.39264010408189,-5.658904749055703,-3.775431275122381,-5.204659979816565,-8.510267010460733
9342,train9343,0.8970718381544297,1017.7261832482052,-5.706227034573963,-4.451564571306635,-4.02399578058699,-5.163941932313014,-7.023877303092854
9343,train9344,0.1996322606267767,835.1344244860027,-8.427098536432396,-8.38225527459981,-5.741937933219658,-6.917796959331711,-7.717018369016833
9344,train9345,0.50631884749055,862.5498191794993,-6.666000336097135,-7.652483652088589,-5.661882432046881,-7.133039086502435,-5.24356578484857
9345,train9346,1.3045009347229104,1166.7069528736683,-3.798124756935672,-7.591347433017027,-4.049604822482182,-5.062790473503828,-6.915488258489066
9346,train9347,0.6609950869655551,1277.0454085409551,-6.608169680838746,-4.168415290177983,-4.837793644651372,-4.8222620225209685,-4.599695676633
9347,train9348,0.1594686411071323,789.2739848062256,-8.866775256584818,-6.131353351524391,-3.660637591626276,-6.3978492490135945,-6.279783271458436
9348,train9349,1.2650783918787691,726.5901424712384,-4.213008058825012,-6.845329700129586,-3.416501778255929,-4.869150421467257,-7.011449259111107
9349,train9350,0.3863390773218516,718.317766286932,-8.369984421869153,-8.614153391270952,-3.213079330592753,-5.226684835531424,-7.98562686311263
9350,train9351,1.0309918437489722,1242.7055213064623,-4.138700823188065,-7.562269510584679,-3.4068442686081166,-5.796096288601602,-7.64017285640532
9351,train9352,0.3028897889122552,1432.4333244691502,-5.300252228209134,-5.053356451539871,-5.616643326850943,-6.14922977498245,-4.293941200808135
9352,train9353,0.2676221035073428,804.2033659487072,-5.385991867270665,-6.208789224088303,-4.857466884459013,-3.932600680814796,-8.698214088721638
9353,train9354,0.2217170974466209,801.9222404278856,-5.694343698087249,-6.15265317919998,-3.768056145771788,-4.642503921441943,-4.8622442378495885
9354,train9355,0.5877640159369509,1776.467126734358,-8.834436046772963,-7.973444104675291,-4.268535030576337,-3.759059451835237,-4.568435629154747
9355,train9356,0.6291185696185692,1242.094455780527,-7.865158543450944,-6.571154758961926,-4.333215350218873,-8.575951166520701,-4.0999303910425695
9356,train9357,0.9565627643476042,701.8238693552253,-3.960330557132399,-6.779132272595059,-4.287679517914352,-4.450563538736935,-4.456174924662045
9357,train9358,1.7879674034058035,779.1093898010337,-5.261159375595081,-5.745560864618935,-5.180905265308333,-5.307477299920198,-7.32346360884416
9358,train9359,1.6949833900774984,889.2030589541271,-3.538710148102206,-5.2695322690325455,-5.0147154850358255,-8.401379712933114,-5.852372164786047
9359,train9360,1.220006434169947,811.1430439711157,-5.440768682841352,-6.285070455261084,-3.943293054553601,-4.93184978197788,-4.351573558035613
9360,train9361,0.1681471533702281,1007.255321001591,-6.4117943240713,-5.951060533827327,-5.6253154377072985,-5.043386628582269,-6.220005323600869
9361,train9362,0.9746865968078536,1900.6692369031812,-5.941597679150961,-7.157391921871506,-4.737357733307109,-8.362344967180736,-7.88807740891392
9362,train9363,1.0311913724904649,1603.0762965159488,-6.392739783069344,-4.669757942123337,-5.826347852542556,-3.6883037615443257,-4.51207706454433
9363,train9364,0.9108614926775468,1792.503887017184,-7.206071242330946,-5.617040807878867,-4.532369792830773,-6.686098007718659,-8.965773735728426
9364,train9365,1.6196697234019652,783.581642435674,-3.903289076383501,-6.444303282155936,-3.5733237725836062,-5.404658126622933,-6.368795148033353
9365,train9366,0.6061084134702455,644.6749216124585,-5.771833605121596,-6.3354744074029465,-4.056056070383493,-7.760390992822247,-8.365150324303686
9366,train9367,1.0871109159239032,957.0941073828616,-5.279852568056752,-8.289021748443211,-3.85327712962012,-8.418573780124754,-8.59735113409884
9367,train9368,0.3668992726427355,1058.7543513507708,-6.472432712662713,-8.34060134434958,-3.0238027096152527,-4.619437385932601,-4.4927786155212805
9368,train9369,0.2271374140284912,626.4624129919648,-6.523797674054755,-4.513611921142195,-4.932344763858165,-8.202281401121155,-4.0822218950265405
9369,train9370,1.413643598499046,948.040679035998,-4.352317805521406,-4.175730037229676,-4.580614615777969,-5.744403860025265,-5.413707851419807
9370,train9371,0.1934270753426832,1033.6957346323998,-6.316727538758566,-7.364563470493966,-4.879471547362255,-5.2279558885952895,-6.029707592505228
9371,train9372,0.2719773680603791,1596.0451762552534,-8.603916097787685,-6.331699786513278,-5.7314954280306925,-4.336726689814521,-7.181922018709885
9372,train9373,0.5824976856453765,1375.9039003180917,-8.82325322000877,-6.174655339679838,-3.4030289127199334,-4.30464338337142,-8.013910430310045
9373,train9374,0.2807236366244751,675.7349774444724,-5.315950349343276,-7.430548927391584,-4.915487699115079,-3.655989194598004,-4.733212569283444
9374,train9375,0.2162197392085003,1836.4975527878933,-8.458738861364123,-6.61397003451568,-5.611724778547474,-8.780027133061367,-8.541481071218987
9375,train9376,0.3520720211153665,796.165138112842,-4.043896722523596,-5.290622635758323,-3.643045361542756,-6.001540651514043,-6.080993470483881
9376,train9377,1.201375155045229,1923.772063925764,-8.414658835275823,-4.211853451403299,-3.5472591383601118,-5.746321281963591,-6.627553724795424
9377,train9378,1.0851862842265456,673.14994083109,-5.182597190039564,-4.984424938290638,-3.706723338880863,-5.274883764220713,-6.728900766690796
9378,train9379,0.2765441770550093,1175.45425389588,-7.030517736848166,-5.528631645103109,-4.766005073184146,-6.737775464690449,-5.720429339653736
9379,train9380,0.4065566725710076,844.4592983854454,-4.682214376649568,-7.803467431390715,-3.558141162375104,-7.50611685499369,-4.2873152990083385
9380,train9381,1.2435044382366671,869.5831822994701,-4.973916999279567,-8.623566473542986,-5.269961664092571,-8.341424913645398,-6.389350291625062
9381,train9382,0.1783479935363436,508.766810429402,-5.869053554297901,-6.2323241921338,-4.47422615068798,-5.757052204738827,-7.072210792347093
9382,train9383,0.1566447455570557,1353.8358977887522,-6.693119397802266,-8.842678878477665,-3.649204983890357,-5.973876897269237,-6.097463963171961
9383,train9384,0.3926813311578634,528.6797557940521,-4.093380515074542,-6.437973479807601,-4.162332441373144,-4.319052672940479,-8.953185487325005
9384,train9385,0.260735626962865,612.8358072875405,-4.030716562302274,-7.982516797033034,-5.728740537840801,-7.491328261136419,-7.623657678964876
9385,train9386,0.6549780400278581,1300.286031192279,-4.309470040067694,-5.55794991603651,-5.096054228656142,-5.546946516153222,-7.167776784811263
9386,train9387,0.38246291748521,1187.3159012675258,-8.395585804038788,-6.536443586037275,-5.392729641479968,-5.492846320350426,-7.89553143477597
9387,train9388,0.3993022699642095,926.5233266862356,-5.271211705299265,-5.432353126258068,-5.2013835176825305,-7.08131321582712,-4.290453480829762
9388,train9389,0.2484938006348702,639.5315066247791,-3.4982787521000205,-7.711407929543942,-5.205294687014985,-3.3650084143675816,-6.549235528712461
9389,train9390,1.453999449116013,1019.1695321649852,-7.446975926960063,-4.6219183119124585,-5.928816781191192,-6.813230827363089,-6.969856247504318
9390,train9391,1.1322430868155364,950.3517837648212,-4.432336379419368,-7.171273870365612,-3.341073979415469,-6.989523551200219,-4.571860548993008
9391,train9392,1.1783529716745005,515.7278670382352,-5.840738615813732,-4.914296902495658,-5.180998108218924,-8.5104700845617,-4.872809023066007
9392,train9393,1.2486281863908757,708.9166131082629,-5.92654972093376,-5.556453766480266,-5.157024028572614,-8.86209746103169,-4.4174461099529525
9393,train9394,1.950849001710488,594.2536724406718,-6.4074694647397,-8.763626345235185,-4.183226951619276,-7.297398665025232,-6.768637165038239
9394,train9395,0.3149731210404484,1315.6554130763056,-8.371682964015175,-6.555128918654984,-5.175940685288699,-7.94707903304776,-6.379454405718396
9395,train9396,0.2911338994219993,643.8021515195962,-8.676547827317618,-5.936228031275878,-3.2464173478596314,-5.733368416127437,-7.598333044525954
9396,train9397,1.2143331997145803,1911.991596130256,-6.143355814506124,-6.027427288013863,-5.735000322932455,-3.880695076273632,-7.328289960321524
9397,train9398,0.1395063593295703,876.5240947859554,-3.70306694327987,-8.54884283785897,-3.8875848046012953,-7.870076833426706,-6.025334834263379
9398,train9399,1.012783351136938,523.1779040679321,-6.433638790146306,-5.167055969606494,-3.348314196680093,-4.439915285293014,-4.42961527132899
9399,train9400,0.8821134190714734,694.2916566584668,-5.532268980518996,-6.039096310875337,-3.3388558046050694,-5.394223948277936,-8.355232405889144
9400,train9401,0.4378816774221138,1630.249368148743,-3.594606665100196,-4.574277281292385,-3.9824502908114825,-6.609854151088504,-4.9534264827675285
9401,train9402,0.4782529063660217,1095.5024552739023,-8.273502738678726,-4.406027463549138,-5.628763911161711,-4.128040830251745,-5.008812582849128
9402,train9403,1.2717827218289646,1874.31464678708,-8.555962998185251,-4.598952370542691,-5.941515737704775,-3.5332310573185115,-5.71577686163579
9403,train9404,0.8310351456015254,1286.8618362966297,-3.027825372867886,-7.779716335404058,-5.149987472392743,-6.690066163128606,-6.938965006282613
9404,train9405,0.1688476669729491,563.4057645429796,-6.872444885560834,-6.457977583812772,-4.98996445664693,-4.723315460715846,-6.255839618628956
9405,train9406,1.2066650356586763,702.1071930105306,-3.76032859028167,-4.639733749962073,-4.40414050397785,-5.500031653775318,-5.383888697748219
9406,train9407,1.0167188553358923,1476.7333469873463,-8.483446741422119,-5.834365863434302,-3.284171997146595,-5.135026802090724,-5.142761791342061
9407,train9408,1.598155676148226,1531.5749700737929,-8.355699987430416,-5.354877292290491,-3.09168402110779,-8.072565375547534,-8.422410343172952
9408,train9409,0.4068803164640014,926.707212652094,-4.027018357530383,-7.196738002755542,-4.592716942433904,-6.309457659084201,-5.473634708050778
9409,train9410,1.0147646571479731,628.1523260480933,-4.1483668884202265,-5.215823516872229,-3.891024169401267,-3.709944774235268,-6.447216271084178
9410,train9411,0.3508158124039549,1076.6585067815786,-4.82495986827914,-6.19941282899433,-5.447225636134244,-4.017705940343473,-8.009337620532353
9411,train9412,1.5737324793588423,1759.912586486909,-8.114984678341358,-7.061261087399148,-4.073539785511052,-6.243349036571365,-6.196342900477868
9412,train9413,0.2822213746213186,616.2953047227574,-8.185693341870623,-5.297807921215055,-5.537034106099774,-4.464493875477356,-6.834152112642768
9413,train9414,1.3146962924701142,931.4722975609346,-7.93472489438988,-6.168193792162604,-5.267975149388549,-5.789519714919447,-7.707513229323505
9414,train9415,0.2642373644570764,929.4492797695032,-5.8368256269987295,-6.214478629312289,-4.361460701868447,-4.826694061462712,-6.717514091482974
9415,train9416,0.4069499226321301,1619.2058961211053,-6.160075206283088,-5.941874249135765,-4.730366193049241,-5.936032415978154,-6.230452545182562
9416,train9417,1.141933222237226,1095.1889987766294,-3.5750017602407373,-8.169766212933405,-4.610925929018325,-6.95285150839851,-5.672001201003759
9417,train9418,0.9378716124748084,608.0180308141223,-7.440893939741095,-8.10480980655008,-3.016697032744973,-5.928350562508052,-7.363175609241255
9418,train9419,1.2201944263997344,535.1896620874675,-3.7421516842920273,-5.548881809468199,-5.7864818731183885,-4.032487322658192,-8.698361371964435
9419,train9420,0.4576798516095957,791.9181958853944,-3.5887719387768326,-4.542873598890392,-3.625143768819861,-3.483616253845307,-7.911371233644907
9420,train9421,0.223603022194688,1142.9600186147577,-3.945767640266984,-6.434808532994458,-3.6344554304369634,-8.726561268300731,-5.115532687683634
9421,train9422,0.2221978277826077,1687.0827564199294,-6.5594131454955775,-6.839671423854048,-4.563752389407397,-6.182716389213397,-6.4459459724633845
9422,train9423,0.4685124901358199,1380.792608704006,-8.48190564449959,-6.042293650137287,-3.712792657280003,-3.2223883608915056,-5.554964353646104
9423,train9424,0.9363157069289352,1192.4274909399312,-5.479583891480746,-6.391673080354485,-3.8733023230390033,-4.060773275343911,-4.197058747802656
9424,train9425,0.238371008445784,1624.6222884475503,-3.0300155852987896,-7.264295601231637,-5.758715496769445,-5.630724627744408,-5.645768022947474
9425,train9426,1.1763024114238354,1809.3036527570555,-3.970655713004618,-7.1741712077235,-3.2468940661355363,-8.235585809190828,-6.274957276480699
9426,train9427,1.0263448473643595,1497.8848163385526,-8.071546789873368,-8.650696718316235,-3.501637000722765,-6.084800419644758,-6.434040945530192
9427,train9428,1.1959407527578885,713.6233400250442,-4.700199817169813,-7.259297267583698,-5.458829835204774,-3.95268687289398,-6.400832507293256
9428,train9429,0.292564527055789,718.3640578486542,-6.163564086346378,-8.357199605612418,-5.435974015319152,-4.495516368019743,-5.54348398254375
9429,train9430,0.6639936946103686,560.7226351209398,-4.151011307715274,-4.031331135292824,-5.179902953895537,-8.773261365849901,-7.268277486113797
9430,train9431,0.6218363236264706,596.665644445959,-7.693640337220933,-8.524035077072922,-5.323485311212517,-4.067858812836581,-6.31037595601804
9431,train9432,0.2040331683829317,690.7985467844452,-5.139646746643473,-8.74392100689175,-4.315074570597167,-4.260930820548822,-6.444334699368066
9432,train9433,0.1969430510658783,636.9396697767718,-7.088537394277974,-7.259519614454343,-4.947232047808107,-8.259544972777896,-6.1255708154031625
9433,train9434,0.8658408829864441,720.6445208901773,-8.103866142723644,-5.170179127096649,-4.025505447459491,-6.312768813944623,-8.089170735572385
9434,train9435,0.327596189104119,819.2137863444717,-3.708874432989005,-7.051674011008025,-5.5368297209261685,-6.96806781246517,-5.873844814812018
9435,train9436,0.1772505098073656,1396.2044308336167,-8.34283806587621,-5.418007617542457,-3.6617941597639305,-4.859729912044299,-5.985118909006539
9436,train9437,0.3131128850749114,962.157192031847,-5.506380876172724,-7.198807301527138,-4.393354257357677,-3.346854540111659,-5.740538171234087
9437,train9438,0.7149564956302261,1439.9281108441185,-7.876027202413443,-4.525959267169976,-4.062481198674325,-3.895663728063634,-6.554722430147293
9438,train9439,0.1653572808929077,1169.4388556517547,-3.801667389657189,-4.62661726839769,-3.528438476020268,-4.552756586643674,-7.498861680068159
9439,train9440,0.2544052946832202,621.6056176374954,-4.605108271595762,-7.412422925863119,-3.103759209953445,-4.245052717365024,-6.927393050543164
9440,train9441,0.3263494956553691,724.0667261849624,-3.135059344729621,-5.349042402671003,-4.803049979621268,-3.650942647835609,-8.582493416786539
9441,train9442,1.5850288424898225,788.7584113377482,-7.7247483905615315,-8.497423734777303,-5.357501517776885,-8.309507366256216,-7.916162696062587
9442,train9443,0.2600495681436456,772.0997935195103,-4.3332969134434505,-7.308012515744281,-3.719552548993564,-7.414877544204768,-5.088148728379983
9443,train9444,1.0490952479164657,751.9035226748465,-5.363326596347471,-5.789722837324553,-4.183412229932239,-3.3114180849678645,-5.902017143154442
9444,train9445,0.2339429990970456,716.1448329553544,-6.433278746026691,-6.041653424882234,-5.748824023398928,-4.19407225999928,-4.485299872080487
